,Year,State,Replacement Ratio 1,Replacement Ratio 2,Recipiency Rate,Average WBA,Minimum WBA,Maximum WBA,Average Weekly Wage,Region,Annual Regional CPI-U,Annualized State Inflation Rate,MET,"Real Average WBA (regional, 2000 base)","Real Minimum WBA (regional, 2000 base)","Real Maximum WBA (regional, 2000 base)","Real Average WBA (state, 2000 base)","Real Minimum WBA (state, 2000 base)","Real Maximum WBA (state, 2000 base)","Real Average WBA (regional, 2023 base)","Real Minimum WBA (regional, 2023 base)","Real Maximum WBA (regional, 2023 base)","Real Average WBA (state, 2017 base)","Real Minimum WBA (state, 2017 base)","Real Maximum WBA (state, 2017 base)"
114,2002,HI,0.578,0.506,0.50064075158888,306.89,5.0,395.0,606.54,West,184.7,0.005961391025,26; wages in 2 quarters,290.44,4.73,373.83,299.46,4.88,385.43,538.07,8.77,692.55,428.68,6.98,551.76
115,2002,IA,0.508,0.467,0.48328007964041,245.63,42.0,283.0,525.89,Midwest,174.9,,1-1/4 x hqw; 3.5% of the Statewide aaw in HQ; ½ hqw of 2nd quarter,236.36,40.42,272.32,,,,397.11,67.9,457.52,,,
116,2002,ID,0.507,0.47,0.48762540940273,239.04,51.0,315.0,508.6,West,184.7,,1-1/4 x hqw; not less than minimum qualifying wages in 1 quarter; wages in 2 quarters,226.23,48.27,298.12,,,,419.11,89.42,552.29,,,
117,2002,IL,0.397,0.34,0.44981572922375,253.74,51.0,326.0,746.69,Midwest,174.9,0.021077848675,"$1,600; $440 outside HQ",244.16,49.08,313.7,241.64,48.57,310.46,410.22,82.45,527.04,337.75,67.88,433.93
118,2002,IN,0.513,0.466,0.38299581501901,266.03,50.0,312.0,570.35,Midwest,174.9,0.01926735925,"not less than $2,750; $1,650 in last 2 quarters",255.99,48.11,300.23,248.56,46.72,291.51,430.09,80.83,504.41,366.0,68.79,429.25
119,2002,KS,0.51,0.457,0.39355722667002,278.14,83.0,333.0,608.07,Midwest,174.9,0.01909847675,30; wages in 2 quarters,267.64,79.87,320.43,260.14,77.63,311.45,449.67,134.19,538.36,371.53,110.87,444.81
120,2002,KY,0.526,0.47,0.36631087600788,262.88,39.0,329.0,558.74,South,173.3,,1- ½ x hqw; 8 x wba in last 2 quarters; $750 in 1 quarter; $750 in other quarters,253.63,37.63,317.42,,,,449.64,66.71,562.74,,,
121,2002,LA,0.469,0.426,0.30236332046595,203.71,10.0,258.0,478.37,South,173.3,0.01174003515,"$1,200; 1 - ½ x hqw",196.54,9.65,248.92,192.91,9.47,244.32,348.44,17.1,441.3,283.63,13.92,359.22
122,2002,MA,0.461,0.415,0.64840932110575,356.33,29.0,512.0,858.64,Northeast,188.2,0.0032182539249999997,"30; not less than $2,700",339.67,27.64,488.06,332.89,27.09,478.32,594.11,48.35,853.66,481.53,39.19,691.89
123,2002,MD,0.461,0.37,0.35170478703885,233.41,25.0,280.0,630.45,South,173.3,0.0191584025,1- ½ x hqw; $576.01 in 1 quarter; wages in 2 quarters,225.19,24.12,270.14,224.53,24.05,269.34,399.24,42.76,478.93,332.1,35.57,398.39
124,2002,ME,0.514,0.468,0.42533780877974,225.49,47.0,272.0,481.81,Northeast,188.2,,2 x annual aww in each of 2 quarters and 6 x annual aww in BP,214.95,44.8,259.28,,,,375.96,78.36,453.51,,,
125,2002,MI,0.481,0.428,0.48425903265664,275.27,81.0,300.0,643.56,Midwest,174.9,0.0298114025,1-1/2 x hqw 20 weeks employment at 30 x State minimum hourly wage,264.88,77.94,288.68,258.71,76.13,281.95,445.03,130.95,485.01,386.23,113.65,420.93
126,2002,MN,0.481,0.431,0.48063673609901,318.25,38.0,452.0,737.98,Midwest,174.9,0.014320557275,"At least $1,000 in HQ; $250 outside HQ",306.24,36.57,434.94,296.9,35.45,421.68,514.51,61.43,730.75,433.61,51.77,615.84
127,2002,MO,0.429,0.36,0.41707387725739,209.51,40.0,250.0,581.91,Midwest,174.9,0.019773046750000002,"1- ½ x hqw; $1,000 in 1 quarter; wages in 2 quarters",201.6,38.49,240.57,197.61,37.73,235.8,338.71,64.67,404.17,283.58,54.14,338.39
128,2002,MS,0.46,0.408,0.33554121242136,170.41,30.0,200.0,417.64,South,173.3,0.01635484235,40; $780 in 1 quarter; wages in 2 quarters,164.41,28.94,192.96,159.62,28.1,187.34,291.48,51.31,342.09,255.37,44.96,299.71
129,2002,MT,0.439,0.4,0.43942595662603,216.18,68.0,286.0,539.89,West,184.7,,1- ½ x hqw; 7% of aaw in BP or 50% of aaw,204.59,64.36,270.67,,,,379.03,119.22,501.44,,,
130,2002,NC,0.523,0.496,0.37199812417536,264.92,15.0,396.0,534.02,South,173.3,0.005946099999999999,At least $565.50 in BP; 1 ½ = HQW,255.6,14.47,382.06,250.15,14.16,373.93,453.13,25.66,677.34,324.62,18.38,485.25
131,2002,ND,0.472,0.439,0.3947474330359,226.07,43.0,290.0,514.76,Midwest,174.9,,1 - ½ x hqw,217.54,41.38,279.06,,,,365.49,69.52,468.84,,,
132,2002,NE,0.452,0.407,0.3735538780738,213.06,36.0,262.0,523.02,Midwest,174.9,,"$1,600; $800 in each of 2 quarters",205.02,34.64,252.11,,,,344.45,58.2,423.57,,,
133,2002,NH,0.424,0.37,0.31601050476069,267.13,32.0,331.0,722.66,Northeast,188.2,,"$2,800; $1,400 in each of 2 quarters",254.64,30.5,315.52,,,,445.39,53.35,551.88,,,
134,2002,NJ,0.522,0.457,0.53640424961809,335.48,61.0,446.0,733.66,Northeast,188.2,0.018604698750000002,20 weeks employment at 20% of aww; or 12 x aww,319.79,58.15,425.15,323.54,58.83,430.13,559.35,101.71,743.62,490.63,89.21,652.27
135,2002,NM,0.476,0.425,0.31250122109212,213.59,52.0,277.0,502.16,West,184.7,,"$1,372.80 in hqw and wages in at least one other quarter",202.14,49.21,262.15,,,,374.49,91.17,485.66,,,
136,2002,NV,0.491,0.419,0.48794562820549,247.27,16.0,301.0,589.58,West,184.7,,1- ½ x hqw,234.02,15.14,284.87,,,,433.54,28.05,527.74,,,
137,2002,NY,0.468,0.397,0.43537188387834,294.62,40.0,405.0,742.54,Northeast,188.2,0.019209398725,1 ½ x hqw; least $1600 in hq; wages in 2 quarters,280.84,38.13,386.06,278.2,37.77,382.42,491.22,66.69,675.26,399.99,54.31,549.84
138,2002,OH,0.427,0.364,0.39248663355346,246.71,86.0,308.0,676.91,Midwest,174.9,0.008338374775,20 weeks employment with wages averaging 27.5% of State aww,237.4,82.75,296.38,235.39,82.05,293.87,398.85,139.04,497.94,342.11,119.25,427.1
139,2002,OK,0.491,0.443,0.3263732348198,239.85,16.0,304.0,541.72,South,173.3,0.031170073250000003,"$1,500; 1 - ½ x hqw; $9,800",231.41,15.44,293.3,224.53,14.98,284.58,410.25,27.37,519.98,337.74,22.53,428.08
140,2002,OR,0.484,0.447,0.49711180929023,265.88,93.0,400.0,594.8,West,184.7,0.023837445999999998,"1- ½ x hqw; not less than $1,000 in BP or 500 hrs of employment in the BP",251.63,88.02,378.56,249.2,87.16,374.9,466.17,163.06,701.32,394.33,137.93,593.24
141,2002,PA,0.521,0.472,0.60400606296627,292.69,35.0,430.0,619.8,Northeast,188.2,0.01427988575,"$800 in HQ; $1,320 in BP; at least 20% of bpw outside HQ",279.0,33.36,409.89,276.08,33.01,405.6,488.0,58.36,716.94,402.45,48.13,591.26
142,2002,PR,0.44,0.402,0.32933536199192,111.41,7.0,133.0,277.25,Northeast,188.2,,40 x wba; not less than $280 bpw; $75 in 1 quarter; wages in 2 quarters,106.2,6.67,126.78,,,,185.75,11.67,221.75,,,
143,2002,RI,0.557,0.521,0.51700874181462,302.49,56.0,415.0,580.17,Northeast,188.2,,[not specified in visible data],288.35,53.38,395.6,,,,504.34,93.37,691.93,,,
144,2002,SC,0.472,0.429,0.39630070429851,209.75,20.0,268.0,488.8,South,173.3,0.0190986745,1- ½ x hqw; not less than $900; $540 in 1 quarter,202.37,19.3,258.57,197.78,18.86,252.71,358.77,34.21,458.4,270.56,25.8,345.69
145,2002,SD,0.478,0.443,0.25827549443264,208.47,28.0,234.0,470.85,Midwest,174.9,,$728 in HQ; 20 x wba outside HQ,200.6,26.94,225.17,,,,337.03,45.27,378.31,,,
146,2002,TN,0.451,0.404,0.41214036038444,212.63,30.0,275.0,526.75,South,173.3,0.016747497,40; $780.01 in highest 2 quarters,205.15,28.94,265.32,201.11,28.37,260.1,363.69,51.31,470.38,305.79,43.14,395.49
147,2002,TX,0.484,0.404,0.29517067007696,262.96,51.0,319.0,651.69,South,173.3,0.005762070775,37; wages in at least 2 quarters,253.7,49.2,307.77,247.05,47.91,299.7,449.78,87.23,545.64,357.09,69.26,433.19
148,2002,UT,0.507,0.467,0.30692252461235,284.0,23.0,365.0,607.77,West,184.7,0.013069239724999999,1- ½ x hqw,268.78,21.77,345.44,272.57,22.07,350.31,497.94,40.33,639.95,369.66,29.94,475.09
149,2002,VA,0.543,0.449,0.3228457317497,291.72,50.0,268.0,649.01,South,173.3,0.0092436973,"$2,500 to $13,400.01 in highest 2 quarters",281.45,48.24,258.57,278.98,47.82,256.29,498.97,85.52,458.4,394.59,67.63,362.5
150,2002,VT,0.516,0.482,0.62123129446895,251.56,25.0,312.0,522.12,Northeast,188.2,,"$1,571 in a quarter; BP wages of 40% of total HQ wages",239.8,23.83,297.41,,,,419.43,41.68,520.2,,,
151,2002,WA,0.51,0.477,0.51399978989941,332.73,106.0,496.0,696.92,West,184.7,0.01839746525,680 hours,314.9,100.32,469.41,308.72,98.35,460.21,583.37,185.85,869.64,464.35,147.93,692.21
152,2002,WI,0.492,0.453,0.56536766388348,254.76,48.0,324.0,562.66,Midwest,174.9,0.01939212375,30; 4 x wba outside HQ,245.15,46.19,311.77,241.37,45.48,306.98,411.87,77.6,523.81,349.99,65.94,445.11
153,2002,WV,0.441,0.415,0.34960108501303,221.78,24.0,338.0,534.11,South,173.3,,"$2,200 and wages in 2 quarters",213.97,23.16,326.1,,,,379.34,41.05,578.13,,,
154,2002,WY,0.488,0.456,0.31791873997858,235.54,20.0,283.0,516.27,West,184.7,,1.4 x hqw; 8% of State aaw in BP,222.91,18.93,267.83,,,,412.97,35.07,496.18,,,
155,2003,AK,0.308,0.274,0.55852347183433,177.03,44.0,248.0,645.32,West,188.6,0.0263406705,"$1,000; wages in 2 quarters",164.08,40.78,229.85,167.81,41.71,235.09,303.97,75.55,425.83,255.01,63.38,357.25
156,2003,AL,0.422,0.379,0.30743589777213,180.19,45.0,210.0,474.86,South,177.3,0.01900850575,1½ x HQW,169.93,42.44,198.04,166.35,41.54,193.87,301.25,75.23,351.09,242.48,60.56,282.6
157,2003,AR,0.512,0.498,0.47132214879175,228.27,62.0,345.0,458.49,South,177.3,0.009003398075,27 x WBA; wages in 2 quarters,215.27,58.47,325.35,212.68,57.77,321.44,381.64,103.66,576.79,276.21,75.02,417.46
158,2003,AZ,0.406,0.328,0.30232129225633,187.71,40.0,205.0,572.38,West,188.6,,"1 ½ x HQW; $1,000 in 1quarter; or wages in 2 quarters, wages in 1 quarter sufficient to qualify for maximum WBA, and BP wages ≥ taxable wage base",173.98,37.07,190.0,,,,322.31,68.68,351.99,,,
159,2003,CA,0.447,0.371,0.44683838931872,255.88,40.0,370.0,690.17,West,188.6,0.02794296825,"$1,300 in HQ, or $900 in HQ with BP wages = 1 ¼ x HQ",237.16,37.07,342.93,232.07,36.28,335.58,439.36,68.68,635.31,350.14,54.73,506.29
160,2003,CO,0.482,0.425,0.27187373333935,317.63,25.0,398.0,746.69,West,188.6,0.02703059375,"40 x WBA or $2,500, whichever is greater",294.39,23.17,368.88,280.79,22.1,351.84,545.38,42.93,683.38,452.09,35.58,566.49
161,2003,CT,0.452,0.413,0.54725394371336,292.78,15.0,411.0,709.09,Northeast,193.5,0.02975215625,40 x WBA or 1 ½ x HQW,271.45,13.91,381.05,277.91,14.24,390.13,474.78,24.32,666.49,373.65,19.14,524.52
162,2003,DC,0.436,0.358,0.32578067265197,263.66,50.0,309.0,737.05,South,177.3,0.0295865185,"1 ½ x HQW; not less than $1,950 in 2 quarters; $1,300 in 1 quarter",248.64,47.15,291.4,246.8,46.8,289.24,440.8,83.59,516.61,357.23,67.74,418.66
163,2003,DE,0.441,0.391,0.52796431232922,261.57,20.0,320.0,669.44,South,177.3,,36 x WBA,246.67,18.86,301.77,,,,437.31,33.44,535.0,,,
164,2003,FL,0.457,0.373,0.33115795742372,230.99,32.0,275.0,619.85,South,177.3,0.030659880250000004,"1 ½ x HQW; minimum $3,400; wages in 2 quarters",217.83,30.18,259.33,213.38,29.56,254.04,386.18,53.5,459.76,312.07,43.23,371.53
165,2003,GA,0.463,0.387,0.30809788549839,247.18,40.0,295.0,638.23,South,177.3,0.01774528925,"150% x HQW; wages in 2 quarters; earn $1,242 in 2 quarters; $1,840; $920 in HQ",233.1,37.72,278.2,229.66,37.17,274.09,413.25,66.87,493.2,318.18,51.49,379.73
166,2003,HI,0.549,0.468,0.43954055929478,320.78,5.0,395.0,685.48,West,188.6,0.02127671875,26 x WBA; wages in 2 quarters,297.31,4.63,366.1,311.15,4.85,383.15,550.79,8.59,678.23,445.43,6.94,548.49
167,2003,IA,0.528,0.485,0.44235480938852,251.46,43.0,292.0,518.65,Midwest,178.3,,1 ¼ x HQW; 3.5% of the statewide AAW in HQ; ½ of HQW in quarter not the HQ,237.36,40.59,275.62,,,,398.78,68.19,463.07,,,
168,2003,ID,0.5,0.466,0.50455380368885,239.9,51.0,316.0,514.73,West,188.6,,1 ¼ x HQW; not less than minimum qualifying wages in 1 quarter,222.35,47.27,292.88,,,,411.92,87.57,542.59,,,
169,2003,IL,0.405,0.347,0.42983467063836,256.27,51.0,326.0,737.69,Midwest,178.3,0.0222918645,"$1,600; $440 outside HQ",241.9,48.14,307.72,239.02,47.57,304.05,406.41,80.88,516.99,334.07,66.48,424.97
170,2003,IN,0.526,0.482,0.38953051972136,277.95,50.0,336.0,577.09,Midwest,178.3,0.028197361,"Not less than $2,750; $1,650 in last 2 quarters",262.36,47.2,317.16,254.79,45.83,308.0,440.79,79.29,532.85,375.17,67.49,453.53
171,2003,KS,0.505,0.447,0.38602540930886,282.53,86.0,345.0,631.67,Midwest,178.3,0.0334091885,30 x WBA; wages in 2 quarters,266.68,81.18,325.65,259.29,78.93,316.62,448.05,136.38,547.12,370.32,112.72,452.2
172,2003,KY,0.523,0.478,0.32624537484356,260.45,39.0,329.0,544.55,South,177.3,,1 ½ x HQW; 8 x WBA in last 2 quarters; $750 in 1 quarter; $750 in other quarters,245.61,36.78,310.26,,,,435.44,65.2,550.04,,,
173,2003,LA,0.445,0.398,0.28827863678088,204.15,10.0,258.0,513.15,South,177.3,0.0206577015,"$1,200; 1 ½ x HQW",192.52,9.43,243.3,191.08,9.36,241.48,341.31,16.72,431.34,280.94,13.76,355.05
174,2003,MA,0.458,0.423,0.55093066846896,345.21,29.0,507.0,816.51,Northeast,193.5,0.025812038250000002,"30 x WBA; $3,000 minimum",320.06,26.89,470.06,321.47,27.01,472.13,559.8,47.03,822.17,465.0,39.06,682.93
175,2003,MD,0.453,0.39,0.35002992276634,247.5,25.0,310.0,634.5,South,177.3,0.026404115,1 ½ x HQW; $576.01 in HQ,233.4,23.58,292.34,233.6,23.6,292.6,413.79,41.8,518.28,345.53,34.9,432.78
176,2003,ME,0.499,0.437,0.37066602199049,233.28,49.0,283.0,534.42,Northeast,193.5,,2 x annual AWW in each of 2 quarters and 6 x annual AWW in BP,216.28,45.43,262.38,,,,378.29,79.46,458.92,,,
177,2003,MI,0.501,0.453,0.43393639190948,292.48,81.0,362.0,645.96,Midwest,178.3,0.03322879075,"1 ½ x HQW; at least $1,998 in HQ; or 14 weeks employment and BP wages = 20 x state AWW",276.08,76.46,341.7,266.93,73.92,330.37,463.83,128.46,574.08,398.5,110.36,493.22
178,2003,MN,0.48,0.44,0.43788376261095,323.33,38.0,467.0,734.1,Midwest,178.3,0.0236719265,"At least $1,000 in HQ; $250 outside HQ",305.2,35.87,440.81,297.38,34.95,429.52,512.76,60.26,740.6,434.31,51.04,627.3
179,2003,MO,0.427,0.345,0.40636920255547,208.6,40.0,250.0,604.48,Midwest,178.3,0.0253618605,"1 ½ x HQW; $1,000 in 1 quarter; or wages in 2 quarters of BP=1½ maximum taxable wage base",196.9,37.76,235.98,192.94,37.0,231.23,330.81,63.43,396.47,276.87,53.09,331.82
180,2003,MS,0.453,0.415,0.32965059039153,175.95,30.0,210.0,423.63,South,177.3,0.039658940000000004,40 x WBA; $780 in 1 quarter; wages in 2 quarters,165.93,28.29,198.04,162.16,27.65,193.54,294.16,50.16,351.09,259.43,44.23,309.63
181,2003,MT,0.45,0.415,0.44561487814448,221.26,70.0,297.0,533.78,West,188.6,,1 ½ x HQW; minimum 7% of AAW in BP; or 50% of AAW,205.07,64.88,275.27,,,,379.91,120.19,509.96,,,
182,2003,NC,0.538,0.513,0.3661089206931,275.72,34.0,408.0,537.47,South,177.3,0.021239886399999998,6 x AWW; wages in 2 quarters of BP,260.01,32.06,384.76,258.81,31.91,382.98,460.97,56.84,682.12,335.86,41.42,497.0
183,2003,ND,0.46,0.423,0.3719823501619,232.73,43.0,290.0,550.73,Midwest,178.3,,1 ½ x HQW,219.68,40.59,273.74,,,,369.08,68.19,459.9,,,
184,2003,NE,0.486,0.441,0.37666429576719,216.62,36.0,262.0,491.17,Midwest,178.3,,"$1,600; $800 in each of 2 quarters",204.47,33.98,247.31,,,,343.53,57.09,415.5,,,
185,2003,NH,0.419,0.369,0.30124294019478,268.88,32.0,372.0,729.21,Northeast,193.5,,"$2,800; $1,400 in each of 2 quarters",249.29,29.67,344.89,,,,436.02,51.89,603.25,,,
186,2003,NJ,0.51,0.448,0.52371910549857,335.26,61.0,475.0,747.52,Northeast,193.5,0.01886672575,20 weeks employment at 20% of AWW; or 12 x AWW,310.83,56.56,440.39,317.42,57.75,449.73,543.67,98.92,770.28,481.36,87.58,681.99
187,2003,NM,0.494,0.439,0.28495584322094,215.19,52.0,277.0,490.69,West,188.6,,"$1,372.80 in HQW and wages in at least 1 other quarter",199.44,48.2,256.73,,,,369.49,89.29,475.62,,,
188,2003,NV,0.485,0.41,0.45919737464205,255.61,16.0,309.0,623.21,West,188.6,,1 ½ x HQW; or wages in 3 of 4 quarters in BP,236.91,14.83,286.39,,,,438.89,27.47,530.57,,,
189,2003,NY,0.458,0.386,0.40424775050496,292.32,40.0,405.0,757.23,Northeast,193.5,0.03601644475,"1 ½ x HQW; $1,600 in HQ",271.02,37.09,375.49,270.82,37.06,375.22,474.04,64.87,656.76,389.38,53.28,539.48
190,2003,OH,0.425,0.38,0.35416738459313,248.1,88.0,315.0,652.33,Midwest,178.3,0.026698275750000004,20 weeks employment with wages averaging 27.5 % of state AWW,234.19,83.06,297.33,234.76,83.27,298.06,393.45,139.56,499.55,341.19,121.02,433.19
191,2003,OK,0.498,0.437,0.31190611725041,233.13,16.0,303.0,533.63,South,177.3,0.027766372499999997,"Not < $1,500; 1 ½ x HQW; or 100% taxable wages",219.85,15.09,285.74,211.64,14.53,275.07,389.76,26.75,506.58,318.36,21.85,413.77
192,2003,OR,0.464,0.427,0.46356499736451,265.61,93.0,405.0,622.28,West,188.6,0.0305759755,"$1,000 or more; 1 ½ x HQW; or 500 hrs of employment",246.18,86.2,375.37,243.15,85.14,370.75,456.06,159.68,695.4,384.76,134.72,586.67
193,2003,PA,0.529,0.489,0.6159715619689,300.24,35.0,451.0,613.85,Northeast,193.5,0.022735178,"$800 in HQ; $1,320 in BP; at least 20% of BPW outside HQ",278.36,32.45,418.14,279.22,32.55,419.42,486.88,56.76,731.36,407.02,47.45,611.4
194,2003,PR,0.439,0.404,0.29104250313597,112.33,7.0,133.0,278.05,Northeast,193.5,,40 x WBA; $280 minimum; $75 in 1 quarter; wages in 2 quarters,104.14,6.49,123.31,,,,182.16,11.35,215.68,,,
195,2003,RI,0.557,0.493,0.46298004119914,311.34,56.0,427.0,631.47,Northeast,193.5,,"1 ½ x HQW; 200 x minimum hourly wage in 1 quarter and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",288.65,51.92,395.89,,,,504.88,90.81,692.44,,,
196,2003,SC,0.481,0.441,0.33768271541296,212.89,20.0,278.0,482.69,South,177.3,0.023943671750000003,1 ½ x HQW; $900 minimum; $540 in HQ,200.76,18.86,262.16,196.98,18.51,257.23,355.92,33.44,464.78,269.46,25.31,351.87
197,2003,SD,0.49,0.449,0.23722605184652,212.55,28.0,241.0,473.63,Midwest,178.3,,$728 in HQ; 20 x WBA outside HQ,200.63,26.43,227.48,,,,337.08,44.4,382.19,,,
198,2003,TN,0.443,0.403,0.36180533933234,214.35,30.0,275.0,532.02,South,177.3,0.0280957775,40 x WBA; $780.01 in highest 2 quarters,202.14,28.29,259.33,199.4,27.91,255.82,358.36,50.16,459.76,303.19,42.43,388.98
199,2003,TX,0.509,0.432,0.27062419385722,265.31,53.0,328.0,614.82,South,177.3,0.031517691,37 x WBA; wages in at least 2 quarters,250.2,49.98,309.32,247.83,49.51,306.39,443.56,88.61,548.37,358.22,71.56,442.86
200,2003,UT,0.487,0.443,0.27521442323004,277.62,23.0,365.0,627.36,West,188.6,-0.0015216097749999999,"$2,400 or $120 for 20 weeks",257.31,21.32,338.29,263.01,21.79,345.8,476.69,39.49,626.72,356.7,29.55,468.97
201,2003,VA,0.531,0.453,0.30755354889661,280.22,59.0,318.0,619.23,South,177.3,0.01792994825,"$2,500 to $13,400.01 in highest 2 quarters",264.26,55.64,299.88,265.53,55.91,301.33,468.49,98.64,531.65,375.56,79.07,426.19
202,2003,VT,0.5,0.463,0.55368916970291,257.56,1.0,351.0,556.79,Northeast,193.5,,"$1,707 in a quarter; minimum 40% HQW",238.79,0.93,325.42,,,,417.67,1.62,569.19,,,
203,2003,WA,0.508,0.482,0.45287664027687,327.55,107.0,496.0,680.15,West,188.6,0.01775173075,680 hours,303.58,99.17,459.71,298.43,97.49,451.9,562.42,183.72,851.65,448.86,146.63,679.7
204,2003,WI,0.476,0.436,0.53399329791978,254.52,49.0,329.0,583.14,Midwest,178.3,0.03155298475,30; 4 x WBA outside HQ,240.25,46.25,310.55,236.56,45.54,305.78,403.63,77.71,521.75,343.0,66.03,443.38
205,2003,WV,0.434,0.409,0.36771519421521,229.59,24.0,351.0,562.0,South,177.3,,"$2,200 and wages in 2 quarters",216.51,22.63,331.01,,,,383.84,40.12,586.83,,,
206,2003,WY,0.502,0.468,0.34501393943078,245.97,21.0,296.0,525.48,West,188.6,,1.4 x HQW; minimum 8% of state AAW,227.97,19.46,274.34,,,,422.34,36.06,508.24,,,
207,2004,AK,0.322,0.285,0.53722752351838,178.46,44.0,248.0,626.61,West,193.0,0.0377849315,"$1,000; wages in 2 quarters",161.63,39.85,224.61,164.83,40.64,229.05,299.44,73.83,416.12,250.48,61.76,348.08
208,2004,AL,0.432,0.379,0.26475232463148,180.64,45.0,210.0,476.34,South,181.8,0.022153706500000002,1½ x HQW,166.13,41.39,193.14,163.65,40.77,190.25,294.53,73.37,342.4,238.56,59.43,277.33
209,2004,AR,0.518,0.494,0.40765475221172,233.28,63.0,345.0,471.96,South,181.8,0.019608721824999998,27 x WBA; wages in 2 quarters,214.55,57.94,317.29,215.41,58.17,318.58,380.36,102.72,562.52,279.76,75.55,413.73
210,2004,AZ,0.422,0.341,0.27184678254679,189.96,40.0,205.0,557.87,West,193.0,,"1 ½ x HQW; $1,000 in 1 quarter; or wages in 2 quarters, wages in 1 quarter sufficient to qualify for maximum WBA, and BP wages ≥ taxable wage base",172.05,36.23,185.67,,,,318.73,67.12,343.97,,,
211,2004,CA,0.485,0.417,0.39573426956194,266.72,40.0,410.0,639.46,West,193.0,0.0179773345,"$1,300 in HQ, or $900 in HQ with BP wages = 1 ¼ x HQ",241.57,36.23,371.34,235.33,35.29,361.75,447.53,67.12,687.94,355.05,53.25,545.78
212,2004,CO,0.474,0.412,0.22089945977732,306.22,25.0,398.0,743.34,West,193.0,0.021643033000000002,"40 x WBA or $2,500, whichever is greater",277.34,22.64,360.47,263.58,21.52,342.58,513.81,41.95,667.8,424.38,34.65,551.58
213,2004,CT,0.44,0.4,0.48368309113513,281.03,15.0,429.0,701.99,Northeast,200.2,0.0132893446,40 x WBA,251.83,13.44,384.43,259.05,13.83,395.45,440.48,23.51,672.4,348.29,18.59,531.67
214,2004,DC,0.414,0.319,0.22059305408653,260.69,50.0,309.0,816.18,South,181.8,0.0240246425,"1 ½ x HQW or within $70; not less than $1,950 in 2 quarters; $1,300 in 1 quarter",239.75,45.98,284.18,237.01,45.46,280.93,425.05,81.52,503.82,343.06,65.8,406.63
215,2004,DE,0.439,0.401,0.50550538284819,249.17,20.0,330.0,622.13,South,181.8,,36 x WBA,229.16,18.39,303.5,,,,406.27,32.61,538.06,,,
216,2004,FL,0.45,0.373,0.34933534222323,227.48,32.0,275.0,610.49,South,181.8,0.018085834999999998,"1 ½ x HQW; minimum $3,400; wages in 2 quarters",209.21,29.43,252.92,203.89,28.68,246.48,370.9,52.18,448.38,298.19,41.95,360.48
217,2004,GA,0.456,0.392,0.25225070890474,243.02,40.0,300.0,620.51,South,181.8,0.015849130950000002,"150% x HQW; wages in 2 quarters; earn $1,242 in 2 quarters; $1,840; $920 in HQ",223.5,36.79,275.91,221.86,36.52,273.88,396.24,65.22,489.15,307.37,50.59,379.44
218,2004,HI,0.55,0.444,0.4080753139672,330.13,5.0,417.0,743.55,West,193.0,0.033041542,"26 x WBA; wages in 2 quarters ($8,757 in HQ for maximum & $10,842 in BP)",299.0,4.53,377.68,313.55,4.75,396.06,553.92,8.39,699.68,448.86,6.8,566.97
219,2004,IA,0.533,0.497,0.36461128507546,250.96,44.0,300.0,505.44,Midwest,182.6,,1 ¼ x HQW; 3.5% of the statewide AAW in HQ; ½ of HQW in quarter not the HQ,231.31,40.55,276.51,,,,388.62,68.13,464.56,,,
220,2004,ID,0.494,0.458,0.45108094519859,232.34,51.0,316.0,507.07,West,193.0,,1 ¼ x HQW; not less than minimum qualifying wages in 1 quarter,210.43,46.19,286.2,,,,389.84,85.57,530.22,,,
221,2004,IL,0.399,0.345,0.39573947341777,245.11,51.0,326.0,709.63,Midwest,182.6,0.015270903325,"$1,600; $440 outside HQ",225.91,47.01,300.47,223.62,46.53,297.42,379.56,78.97,504.82,312.56,65.03,415.7
222,2004,IN,0.536,0.485,0.32719119457174,281.02,50.0,348.0,579.8,Midwest,182.6,0.022643633250000003,"Not less than $2,750; $1,650 in last 2 quarters",259.01,46.08,320.75,250.54,44.58,310.26,435.17,77.43,538.89,368.92,65.64,456.85
223,2004,KS,0.52,0.458,0.29250041001651,272.3,87.0,351.0,594.24,Midwest,182.6,0.017739113,30 x WBA; wages in 2 quarters,250.98,80.19,323.51,241.82,77.26,311.72,421.66,134.72,543.53,345.37,110.35,445.19
224,2004,KY,0.523,0.462,0.30913861199345,266.64,39.0,365.0,577.15,South,181.8,,1 ½ x HQW; 8 x WBA in last 2 quarters; $750 in 1 quarter; $750 in other quarters,245.23,35.87,335.69,,,,434.75,63.59,595.13,,,
225,2004,LA,0.445,0.408,0.29382190428575,199.4,10.0,258.0,489.02,South,181.8,0.01809787825,"$1,200; 1 ½ x HQW",183.39,9.2,237.28,182.86,9.17,236.59,325.12,16.3,420.66,268.85,13.48,347.86
