,Unnamed: 0,Year,State,Replacement Ratio 1,Replacement Ratio 2,Recipiency Rate,Average WBA,Minimum WBA,Maximum WBA,Average Weekly Wage,Region,Annual Regional CPI-U,Annualized State Inflation Rate,MET,"Real Average WBA (regional, 2000 base)","Real Minimum WBA (regional, 2000 base)","Real Maximum WBA (regional, 2000 base)","Real Average WBA (state, 2000 base)","Real Minimum WBA (state, 2000 base)","Real Maximum WBA (state, 2000 base)","Real Average WBA (regional, 2023 base)","Real Minimum WBA (regional, 2023 base)","Real Maximum WBA (regional, 2023 base)","Real Average WBA (state, 2017 base)","Real Minimum WBA (state, 2017 base)","Real Maximum WBA (state, 2017 base)"
688,688,2013,ID,0.473,0.433,0.25833945835925,268.65,72.0,357.0,620.04,West,235.824,,"1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1,872",199.13,53.37,264.62,,,,368.91,98.87,490.23,,,
689,689,2013,IL,0.395,0.347,0.25488840498501,284.57,51.0,413.0,819.83,Midwest,222.17,0.013600147775,"$1,600; $440 outside HQ",215.57,38.63,312.86,212.23,38.04,308.01,362.18,64.91,525.63,296.63,53.16,430.5
691,691,2013,KS,0.533,0.489,0.29914226692794,341.57,114.0,456.0,698.71,Midwest,222.17,0.02543404225,30 x WBA; wages in 2 qtrs,258.75,86.36,345.43,241.1,80.47,321.87,434.72,145.09,580.36,344.34,114.93,459.7
692,692,2013,KY,0.468,0.432,0.20580361083207,302.73,39.0,415.0,700.23,South,226.721,,1½ x HQW; 8 x WBA in last 2 qtrs; $750 outside HQ,223.25,28.76,306.05,,,,395.8,50.99,542.58,,,
693,693,2013,LA,0.391,0.338,0.18948456027448,206.14,10.0,247.0,609.92,South,226.721,0.01311763075,"$1,200 total BPW; wages in 2 qtrs; 1½ x HQW",152.02,7.37,182.16,153.72,7.46,184.19,269.51,13.07,322.94,226.01,10.96,270.81
694,694,2013,MA,0.472,0.438,0.37024035816275,398.82,33.0,674.0,910.58,Northeast,249.038,0.0151111295,"30 x WBA; $3,500 minimum",287.3,23.77,485.53,282.27,23.36,477.03,502.51,41.58,849.23,408.3,33.78,690.02
696,696,2013,ME,0.514,0.47,0.2783136895744,289.96,65.0,372.0,616.86,Northeast,249.038,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,208.88,46.82,267.98,,,,365.35,81.9,468.72,,,
698,698,2013,MN,0.491,0.451,0.36749302079312,372.32,24.0,393.0,824.83,Midwest,222.17,0.016121893525,"$2,500 in BP",282.04,18.18,297.71,262.02,16.89,276.57,473.86,30.55,500.18,382.66,24.67,403.92
701,701,2013,MT,0.469,0.458,0.39604975378804,302.95,127.0,446.0,662.0,West,235.824,,BPW = 1½ x HQW and total wages > 7% of AAW or BPW > 50% of AAW,224.56,94.14,330.59,,,,416.01,174.4,612.45,,,
702,702,2013,NC,0.51,0.495,0.24451175903364,296.54,46.0,535.0,598.53,South,226.721,0.0031352133,6 x AWW; wages in 2 qtrs of BP,218.69,33.92,394.55,229.89,35.66,414.76,387.71,60.14,699.48,298.33,46.28,538.24
703,703,2013,ND,0.51,0.486,0.32714472418674,399.07,43.0,516.0,821.13,Midwest,222.17,,1½ x HQW; wages in 2 qtrs,302.31,32.57,390.88,,,,507.9,54.73,656.72,,,
706,706,2013,NJ,0.527,0.464,0.35187876644149,396.07,87.0,624.0,854.35,Northeast,249.038,0.018312232225,"20 weeks employment at 20 x State hourly minimum wage or 1,000 x State hourly minimum wage",285.32,62.67,449.51,277.71,61.0,437.52,499.05,109.62,786.24,421.13,92.5,663.48
707,707,2013,NM,0.474,0.422,0.25393044178381,310.2,76.0,407.0,735.88,West,235.824,,"$1,846.73 in HQW and wages in at least 1 other qtr",229.93,56.33,301.68,,,,425.97,104.36,558.89,,,
708,708,2013,NV,0.481,0.404,0.22902475479077,312.9,16.0,402.0,774.62,West,235.824,,1½ x HQW in BP and $400 in HQ; or wages in 3 of 4 qtrs in BP and $400 in HQ,231.93,11.86,297.97,,,,429.67,21.97,552.03,,,
710,710,2013,OH,0.447,0.4,0.19912713946085,305.82,115.0,413.0,764.27,Midwest,222.17,0.0213053162499999,20 weeks employment with wages averaging 27.5% of State AWW; wages in 2 qtrs,231.67,87.12,312.86,220.39,82.87,297.63,389.22,146.36,525.63,320.3,120.45,432.56
711,711,2013,OK,0.505,0.45,0.21818970855635,293.36,16.0,386.0,652.45,South,226.721,0.019118544475,"$1,500 and 1½ x HQW",216.34,11.8,284.66,208.55,11.37,274.41,383.55,20.92,504.67,313.71,17.11,412.78
712,712,2013,OR,0.479,0.446,0.31535438421972,323.4,122.0,524.0,725.68,West,235.824,0.01184515375,"BPW > $1,000 and BPW > 1½ x HQW; or 500 hours of employment in BP",239.71,90.43,388.4,218.36,82.37,353.8,444.09,167.53,719.56,345.53,130.35,559.85
713,713,2013,PA,0.538,0.506,0.39739933700484,363.17,70.0,573.0,718.18,Northeast,249.038,0.017708868925,"$1,688 in HQ; $3,391 in BP; at least 49.5% of BPW outside HQ; 18 credit weeks in BP",261.62,50.43,412.77,260.57,50.22,411.12,457.59,88.2,721.98,379.84,73.21,599.3
714,714,2013,PR,0.367,0.322,0.22369129996893,121.86,7.0,133.0,378.93,Northeast,249.038,,40 x WBA; $280 minimum; $77 in 1 qtr; wages in 2 qtrs,87.78,5.04,95.81,,,,153.54,8.82,167.58,,,
715,715,2013,RI,0.474,0.439,0.24136357844163,339.34,45.0,566.0,773.25,Northeast,249.038,,"1½ x HQW. 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",244.45,32.42,407.73,,,,427.57,56.7,713.16,,,
716,716,2013,SC,0.457,0.407,0.18816014959999,247.08,42.0,326.0,607.74,South,226.721,0.0039075969875,"1½ x HQW; $4,455 minimum; $1,092 in HQ",182.21,30.97,240.42,178.66,30.37,235.73,323.04,54.91,426.22,244.39,41.54,322.46
717,717,2013,SD,0.484,0.45,0.15672135819323,287.26,28.0,333.0,638.14,Midwest,222.17,,$728 in HQ; 20 x WBA outside HQ,217.61,21.21,252.26,,,,365.6,35.64,423.82,,,
719,719,2013,TX,0.493,0.39,0.19257093794736,345.79,62.0,440.0,886.76,South,226.721,0.01713448275,37 x WBA; wages in at least 2 qtrs,255.01,45.72,324.49,249.63,44.76,317.64,452.1,81.06,575.27,360.82,64.69,459.12
720,720,2013,UT,0.495,0.456,0.25841308903543,346.97,26.0,479.0,761.11,West,235.824,0.014041218725,"$3,300 in BP and 1½ x HQW",257.18,19.27,355.05,277.45,20.79,383.03,476.46,35.7,657.76,376.28,28.2,519.46
722,722,2013,VT,0.505,0.481,0.39540381615265,313.8,69.0,425.0,652.84,Northeast,249.038,,"$2,227 HQW + BPW > 40% HQW",226.05,49.71,306.16,,,,395.39,86.94,535.5,,,
723,723,2013,WA,0.49,0.455,0.29518917229272,385.9,143.0,604.0,847.92,West,235.824,0.0131260956,680 hours; wages in BP or alternate BP,286.04,106.0,447.7,265.11,98.24,414.94,529.92,196.37,829.41,398.75,147.76,624.11
725,725,2013,WV,0.421,0.393,0.31977643943914,276.08,24.0,424.0,702.65,South,226.721,,"$2,200 and wages in 2 qtrs",203.6,17.7,312.69,,,,360.96,31.38,554.35,,,
726,726,2013,WY,0.533,0.495,0.28224198118307,362.21,33.0,459.0,731.93,West,235.824,,1.4 x HQW; at least 8% of statewide AAW,268.48,24.46,340.22,,,,497.39,45.32,630.3,,,
729,729,2014,AR,0.511,0.481,0.30774321755234,295.24,81.0,451.0,613.66,South,230.552,0.024535625475,35 x WBA; wages in 2 qtrs,214.11,58.74,327.07,236.01,64.75,360.53,379.59,104.14,579.85,306.51,84.09,468.22
732,732,2014,CO,0.505,0.46,0.25232252450412,377.83,25.0,481.0,820.72,West,240.215,0.03547834525,"40 x WBA or $2,500, whichever is greater",274.94,18.19,350.01,239.62,15.85,305.05,509.35,33.7,648.44,385.8,25.53,491.15
733,733,2014,CT,0.433,0.413,0.38071775491524,333.18,15.0,590.0,807.61,Northeast,252.463,0.044709617,40 x WBA,236.76,10.66,419.25,255.21,11.49,451.93,414.11,18.64,733.31,343.13,15.45,607.62
734,734,2014,DC,0.395,0.33,0.16318237727587,302.19,50.0,359.0,914.66,South,230.552,0.015483981545,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",219.15,36.26,260.35,212.05,35.09,251.92,388.53,64.29,461.57,306.93,50.78,364.63
737,737,2014,HI,0.562,0.481,0.34779385380927,440.23,5.0,544.0,914.33,West,240.215,0.023354988575,26 x WBA; wages in 2 qtrs,320.35,3.64,395.86,314.41,3.57,388.52,593.47,6.74,733.37,450.08,5.11,556.17
738,738,2014,IA,0.528,0.49,0.33170497625756,336.82,60.0,408.0,687.79,Midwest,225.425,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,251.47,44.8,304.61,,,,422.49,75.26,511.77,,,
739,739,2014,ID,0.495,0.454,0.3216817705212,287.12,72.0,383.0,632.95,West,240.215,,"1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1,872",208.93,52.39,278.7,,,,387.07,97.06,516.32,,,
740,740,2014,IL,0.387,0.334,0.28676806853174,290.82,51.0,418.0,870.27,Midwest,225.425,0.017692345825,"$1,600; $440 outside HQ",217.12,38.08,312.07,213.98,37.52,307.56,364.79,63.97,524.31,299.08,52.45,429.87
742,742,2014,KS,0.533,0.489,0.28344603027204,351.34,117.0,469.0,718.96,Midwest,225.425,0.0017724070749999,30 x WBA; wages in 2 qtrs,262.31,87.35,350.15,241.85,80.54,322.84,440.7,146.76,588.29,345.41,115.02,461.08
743,743,2014,KY,0.466,0.419,0.21471015518539,302.66,39.0,415.0,722.21,South,230.552,,1½ x HQW; 8 x WBA in last 2 qtrs; $750 outside HQ,219.49,28.28,300.96,,,,389.13,50.14,533.57,,,
744,744,2014,LA,0.389,0.329,0.15678282912745,207.35,10.0,247.0,629.94,South,230.552,0.0251315995,"$1,200 total BPW; wages in 2 qtrs; 1½ x HQW",150.37,7.25,179.13,152.62,7.36,181.8,266.59,12.86,317.57,224.39,10.82,267.3
745,745,2014,MA,0.479,0.443,0.40413860237972,416.22,33.0,679.0,940.48,Northeast,252.463,0.01811260525,"30 x WBA; $3,500 minimum",295.77,23.45,482.5,290.2,23.01,473.41,517.32,41.02,843.93,419.77,33.28,684.79
747,747,2014,ME,0.507,0.471,0.29472205066884,294.0,66.0,378.0,623.73,Northeast,252.463,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,208.92,46.9,268.61,,,,365.41,82.03,469.82,,,
749,749,2014,MN,0.49,0.446,0.40683110142953,390.82,25.0,405.0,876.74,Midwest,225.425,0.012051710475,"Higher of $2,600 in BP or 5.3% of State AAW",291.78,18.66,302.37,270.67,17.31,280.49,490.22,31.36,508.01,395.3,25.29,409.65
752,752,2014,MT,0.463,0.448,0.37561809231414,310.58,132.0,464.0,693.6,West,240.215,,BPW = 1½ x HQW and total wages > 7% of AAW or BPW > 50% of AAW,226.0,96.05,337.64,,,,418.69,177.95,625.52,,,
753,753,2014,NC,0.397,0.367,0.18576507359145,240.63,15.0,350.0,655.24,South,230.552,0.004780494525,6 x AWW; wages in 2 qtrs of BP,174.51,10.88,253.83,185.97,11.59,270.49,309.38,19.29,450.0,241.33,15.04,351.02
754,754,2014,ND,0.509,0.479,0.3106900795459,432.41,43.0,570.0,903.18,Midwest,225.425,,1½ x HQW; wages in 2 qtrs,322.83,32.1,425.56,,,,542.39,53.94,714.97,,,
757,757,2014,NJ,0.53,0.462,0.42070533397017,402.52,87.0,636.0,872.16,Northeast,252.463,0.013209415725,"20 weeks employment at 20 x State hourly minimum wage or 1,000 x State hourly minimum wage",286.03,61.82,451.94,277.15,59.9,437.92,500.29,108.13,790.48,420.29,90.84,664.08
758,758,2014,NM,0.501,0.403,0.23965990062577,300.62,75.0,406.0,746.75,West,240.215,,"$1,822.43 in HQW and wages in at least 1 other qtr",218.76,54.58,295.44,,,,405.27,101.11,547.33,,,
759,759,2014,NV,0.486,0.419,0.26547645058652,314.62,16.0,407.0,750.58,West,240.215,,1½ x HQW in BP and $400 in HQ; or wages in 3 of 4 qtrs in BP and $400 in HQ,228.94,11.64,296.17,,,,424.14,21.57,548.68,,,
761,761,2014,OH,0.442,0.401,0.22000782487325,314.74,116.0,418.0,785.12,Midwest,225.425,0.02328600875,20 weeks employment with wages averaging 27.5% of State AWW; wages in 2 qtrs,234.98,86.6,312.07,222.08,81.85,294.94,394.79,145.5,524.31,322.77,118.96,428.66
762,762,2014,OK,0.528,0.478,0.2115631960038,323.34,16.0,440.0,676.29,South,230.552,0.0344702805,"$1,500 and 1½ x HQW",234.49,11.6,319.1,225.55,11.16,306.93,415.72,20.57,565.71,339.28,16.79,461.7
763,763,2014,OR,0.481,0.445,0.3012767063455,331.12,126.0,538.0,743.51,West,240.215,0.0237930385,"BPW > $1,000 and BPW > 1½ x HQW; or 500 hours of employment in BP",240.95,91.69,391.49,220.95,84.08,359.0,446.38,169.86,725.28,349.63,133.05,568.08
764,764,2014,PA,0.527,0.481,0.42761932374134,377.16,70.0,573.0,783.64,Northeast,252.463,0.0091840551,"$1,688 in HQ; $3,391 in BP; at least 49.5% of BPW outside HQ; 18 credit weeks in BP",268.01,49.74,407.17,265.9,49.35,403.96,468.77,87.0,712.18,387.6,71.94,588.87
765,765,2014,PR,0.36,0.331,0.19361589514351,119.32,7.0,133.0,360.37,Northeast,252.463,,40 x WBA; $280 minimum; $77 in 1 qtr; wages in 2 qtrs,84.79,4.97,94.51,,,,148.3,8.7,165.31,,,
766,766,2014,RI,0.456,0.433,0.27478711071133,332.18,44.0,566.0,767.7,Northeast,252.463,,"1½ x HQW. 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1,200 x minimum hourly wage in BP",236.05,31.27,402.2,,,,412.87,54.69,703.48,,,
767,767,2014,SC,0.446,0.396,0.15244985779224,249.39,42.0,326.0,629.61,South,230.552,0.00057503305,"1½ x HQW; $4,455 minimum; $1,092 in HQ",180.86,30.46,236.42,179.63,30.25,234.81,320.64,54.0,419.14,245.72,41.38,321.2
768,768,2014,SD,0.476,0.442,0.14816655937312,296.29,28.0,345.0,670.33,Midwest,225.425,,$728 in HQ; 20 x WBA outside HQ,221.21,20.9,257.57,,,,371.65,35.12,432.75,,,
770,770,2014,TX,0.503,0.421,0.2117559051806,357.26,63.0,454.0,848.93,South,230.552,0.02103035325,37 x WBA; wages in at least 2 qtrs,259.09,45.69,329.25,253.56,44.71,322.23,459.33,81.0,583.71,366.51,64.63,465.75
771,771,2014,UT,0.486,0.439,0.24131695899639,363.2,26.0,487.0,826.86,West,240.215,0.02818721825,"$3,300 in BP and 1½ x HQW",264.29,18.92,354.38,286.41,20.5,384.04,489.63,35.05,656.53,388.43,27.81,520.83
773,773,2014,VT,0.486,0.451,0.39638617033738,313.15,58.0,425.0,695.05,Northeast,252.463,,"$2,312 HQW + BPW > 40% HQW",222.52,41.21,302.0,,,,389.21,72.09,528.23,,,
774,774,2014,WA,0.484,0.447,0.28789781320408,408.47,148.0,624.0,914.42,West,240.215,0.0130622515,680 hours; wages in BP or alternate BP,297.24,107.7,454.07,276.98,100.36,423.13,550.66,199.52,841.21,416.6,150.95,636.42
776,776,2014,WV,0.421,0.389,0.30670014483795,282.02,24.0,424.0,724.26,South,230.552,,"$2,200 and wages in 2 qtrs",204.53,17.41,307.49,,,,362.59,30.86,545.14,,,
777,777,2014,WY,0.518,0.484,0.23423693078617,369.95,34.0,471.0,765.13,West,240.215,,1.4 x HQW; at least 8% of statewide AAW,269.21,24.74,342.74,,,,498.73,45.84,634.96,,,
780,780,2015,AR,0.508,0.474,0.32558105692832,309.98,81.0,451.0,654.59,South,230.147,0.0077006256,35 x WBA; wages in 2 qtrs,225.2,58.85,327.65,241.86,63.2,351.89,399.24,104.33,580.87,314.11,82.08,457.0
783,783,2015,CO,0.506,0.444,0.2846853636132,400.28,25.0,484.0,901.3,West,243.015,-0.010597147475,"40 x WBA or $2500, whichever is greater",287.92,17.98,348.14,245.16,15.31,296.44,533.4,33.31,644.96,394.72,24.65,477.28
784,784,2015,CT,0.438,0.411,0.38465627064088,344.72,15.0,594.0,838.62,Northeast,252.185,-0.0252595285,40 x WBA,245.23,10.67,422.56,252.75,11.0,435.52,428.92,18.66,739.1,339.82,14.79,585.56
785,785,2015,DC,0.388,0.318,0.1516138598661,303.38,50.0,359.0,955.5,South,230.147,-0.009952719625,1½ x HQW or within $70; not less than $1950 in 2 qtrs; $1300 in 1 qtr,220.4,36.32,260.81,209.64,34.55,248.08,390.74,64.4,462.38,303.44,50.01,359.07
789,789,2015,HI,0.549,0.463,0.33165236162251,447.36,5.0,551.0,965.7,West,243.015,-4.426017500000046e-05,26 x WBA; wages in 2 qtrs,321.78,3.6,396.33,312.21,3.49,384.54,596.14,6.66,734.24,446.93,5.0,550.47
790,790,2015,IA,0.532,0.483,0.36379449946712,346.24,62.0,416.0,717.49,Midwest,224.21,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,259.9,46.54,312.26,,,,436.66,78.19,524.63,,,
791,791,2015,ID,0.493,0.463,0.28603427744282,296.84,72.0,398.0,641.38,West,243.015,,1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1872,213.52,51.79,286.28,,,,395.56,95.94,530.36,,,
792,792,2015,IL,0.386,0.342,0.30159045123344,301.88,51.0,426.0,882.38,Midwest,224.21,0.003199479775,$1600; $440 outside HQ,226.6,38.28,319.77,218.26,36.87,307.99,380.71,64.32,537.25,305.05,51.54,430.48
794,794,2015,KS,0.544,0.49,0.24895763576788,365.58,118.0,474.0,746.48,Midwest,224.21,-0.027657499,30 x WBA; wages in 2 qtrs,274.42,88.57,355.8,251.2,81.08,325.7,461.05,148.81,597.78,358.77,115.8,465.17
795,795,2015,KY,0.473,0.422,0.22861627756581,316.05,39.0,415.0,749.31,South,230.147,,1½ x HQW; 8 x WBA in last 2 qtrs; $750 outside HQ,229.61,28.33,301.49,,,,407.06,50.23,534.51,,,
796,796,2015,LA,0.373,0.313,0.16307423299055,213.75,10.0,247.0,682.25,South,230.147,0.0287778935,$1200 total BPW; wages in 2 qtrs; 1½ x HQW,155.29,7.26,179.44,153.47,7.18,177.34,275.3,12.88,318.13,225.65,10.56,260.75
797,797,2015,MA,0.472,0.427,0.4194319661739,425.88,33.0,698.0,997.51,Northeast,252.185,-0.0143838300249999,30 x WBA; $3500 minimum,302.96,23.48,496.54,291.65,22.6,478.0,529.91,41.06,868.5,421.87,32.69,691.43
799,799,2015,ME,0.509,0.469,0.29632486434446,303.68,67.0,386.0,647.31,Northeast,252.185,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,216.03,47.66,274.59,,,,377.86,83.37,480.29,,,
801,801,2015,MN,0.493,0.46,0.39997457099545,406.24,25.0,412.0,882.75,Midwest,224.21,-0.0210807144,5.3% of State AAW,304.94,18.77,309.26,278.0,17.11,281.94,512.33,31.53,519.59,406.01,24.99,411.77
804,804,2015,MT,0.472,0.439,0.37571270704817,330.44,134.0,471.0,752.54,West,243.015,,BPW = 1½ x HQW and total wages > 7% of AAW or BPW > 50% of AAW,237.68,96.39,338.79,,,,440.33,178.56,627.64,,,
805,805,2015,NC,0.404,0.368,0.12785449490698,243.63,15.0,350.0,662.79,South,230.147,-0.001397604275,6 x AWW; wages in 2 qtrs of BP,177.0,10.9,254.27,187.39,11.54,269.2,313.79,19.32,450.79,243.17,14.97,349.35
806,806,2015,ND,0.54,0.499,0.39274938318668,504.48,43.0,594.0,1010.97,Midwest,224.21,,1½ x HQW; wages in 2 qtrs,378.68,32.28,445.88,,,,636.22,54.23,749.12,,,
809,809,2015,NJ,0.517,0.444,0.433698039737,405.31,99.0,646.0,913.0,Northeast,252.185,0.012673756405,20 weeks employment at 20 x State hourly minimum wage or 1000 x State hourly minimum wage,288.33,70.43,459.55,275.44,67.28,439.0,504.31,123.18,803.8,417.69,102.02,665.73
810,810,2015,NM,0.51,0.454,0.20878651900445,307.91,77.0,412.0,678.34,West,243.015,,$1871.03 in HQW and wages in at least 1 other qtr,221.48,55.39,296.35,,,,410.31,102.61,549.02,,,
811,811,2015,NV,0.499,0.432,0.27720820080945,326.05,16.0,412.0,755.44,West,243.015,,1½ x HQW in BP and $400 in HQ; or wages in 3 of 4 qtrs in BP and $400 in HQ,234.53,11.51,296.35,,,,434.48,21.32,549.02,,,
813,813,2015,OH,0.449,0.407,0.23151174598947,326.34,118.0,424.0,801.74,Midwest,224.21,0.00188782963,20 weeks employment with wages averaging 27.5% of State AWW; wages in 2 qtrs,244.96,88.57,318.27,225.03,81.37,292.37,411.56,148.81,534.72,327.05,118.26,424.92
814,814,2015,OK,0.553,0.474,0.25972681597306,374.49,16.0,490.0,790.77,South,230.147,0.00576195825,$1500 and 1½ x HQW,272.06,11.62,355.98,252.53,10.79,330.42,482.33,20.61,631.1,379.86,16.23,497.03
815,815,2015,OR,0.48,0.435,0.31031864904404,359.55,128.0,549.0,826.28,West,243.015,0.013680601,BPW > $1000 and BPW > 1½ x HQW; or 500 hours of employment in BP,258.62,92.07,394.89,234.35,83.43,357.83,479.12,170.57,731.58,370.83,132.02,566.22
816,816,2015,PA,0.527,0.492,0.41264693244644,384.9,70.0,573.0,781.74,Northeast,252.185,0.008758122325,$1688 in HQ; $3391 in BP; at least 49.5% of BPW outside HQ; 18 credit weeks in BP,273.81,49.8,407.62,268.88,48.9,400.29,478.92,87.1,712.97,391.96,71.28,583.51
817,817,2015,PR,0.356,0.324,0.20059674138128,120.4,7.0,133.0,371.83,Northeast,252.185,,40 x WBA; $280 minimum; $77 in 1 qtr; wages in 2 qtrs,85.65,4.98,94.61,,,,149.81,8.71,165.49,,,
818,818,2015,RI,0.449,0.425,0.3072185981872,327.92,46.0,566.0,771.13,Northeast,252.185,,1½ x HQW. 200 x minimum hourly wage in 1 qtr and 400 x minimum hourly wage in BP; or 1200 x minimum hourly wage in BP,233.28,32.72,402.64,,,,408.02,57.24,704.26,,,
819,819,2015,SC,0.453,0.402,0.13126055442435,254.22,42.0,326.0,632.03,South,230.147,-0.0169023938749999,1½ x HQW; $4455 minimum; $1092 in HQ,184.69,30.51,236.84,183.0,30.23,234.67,327.43,54.09,419.88,250.33,41.36,321.02
820,820,2015,SD,0.489,0.46,0.14588007160043,307.42,28.0,352.0,668.86,Midwest,224.21,,$728 in HQ; 20 x WBA outside HQ,230.76,21.02,264.22,,,,387.7,35.31,443.92,,,
822,822,2015,TX,0.499,0.401,0.27054218965563,389.0,64.0,465.0,970.47,South,230.147,-0.0055307681249999,37 x WBA; wages in at least 2 qtrs,282.61,46.5,337.82,270.4,44.49,323.23,501.02,82.43,598.91,390.85,64.3,467.21
823,823,2015,UT,0.491,0.444,0.21117960017337,375.93,26.0,496.0,846.5,West,243.015,0.0235269302499999,$3400 in BP and 1½ x HQW,270.41,18.7,356.77,288.32,19.94,380.41,500.95,34.65,660.95,391.02,27.04,515.91
825,825,2015,VT,0.499,0.465,0.40006991009018,324.39,73.0,436.0,696.88,Northeast,252.185,,$2351 HQW + BPW > 40% HQW,230.77,51.93,310.16,,,,403.63,90.83,542.5,,,
826,826,2015,WA,0.486,0.443,0.27257659486066,422.43,151.0,637.0,953.49,West,243.015,0.006916146575,680 hours; wages in BP or alternate BP,303.85,108.61,458.19,282.75,101.07,426.37,562.92,201.22,848.85,425.29,152.02,641.31
828,828,2015,WV,0.418,0.385,0.30394802444894,302.36,24.0,424.0,785.5,South,230.147,,$2200 and wages in 2 qtrs,219.66,17.44,308.03,,,,389.43,30.91,546.1,,,
829,829,2015,WY,0.526,0.481,0.32192133749452,406.61,34.0,475.0,845.15,West,243.015,,1.4 x HQW; at least 8% of statewide AAW,292.47,24.46,341.67,,,,541.84,45.31,632.97,,,
832,832,2016,AR,0.413,0.386,0.32263835819226,272.18,81.0,451.0,704.22,South,232.692,0.0055666830125,35 x WBA; wages in 2 qtrs,195.57,58.2,324.06,210.75,62.72,349.2,346.73,103.18,574.52,273.7,81.45,453.51
835,835,2016,CO,0.503,0.438,0.3077287950927,422.71,25.0,502.0,965.3,West,247.705,-0.003324851425,"40 x WBA or $2,500, whichever is greater",298.3,17.64,354.25,261.67,15.48,310.75,552.62,32.68,656.28,421.3,24.92,500.33
836,836,2016,CT,0.44,0.419,0.42459458083803,359.72,15.0,598.0,859.49,Northeast,254.85,0.011330254655,40 x WBA,253.22,10.56,420.96,270.58,11.28,449.82,442.91,18.47,736.29,363.8,15.17,604.78
837,837,2016,DC,0.395,0.324,0.15580754281635,312.22,50.0,359.0,964.76,South,232.692,0.01026111795,"1½ x HQW or within $70; not less than $1,950 in 2 qtrs; $1,300 in 1 qtr",224.34,35.93,257.96,217.92,34.9,250.57,397.73,63.69,457.32,315.42,50.51,362.68
841,841,2016,HI,0.561,0.479,0.35690616967213,458.1,5.0,569.0,955.85,West,247.705,-0.0009094448999999,26 x WBA; wages in 2 qtrs,323.27,3.53,401.53,319.72,3.49,397.12,598.89,6.54,743.87,457.68,5.0,568.48
842,842,2016,IA,0.527,0.487,0.36776433899111,362.17,64.0,431.0,744.34,Midwest,226.115,,1¼ x HQW; 3.5% of the statewide AAW in HQ; ½ HQW in qtr not the HQ,269.57,47.64,320.8,,,,452.9,80.03,538.97,,,
843,843,2016,ID,0.476,0.437,0.26870086950112,310.14,72.0,410.0,709.62,West,247.705,,"1¼ x HQW; not less than the minimum qualifying wages in 1 qtr $1,872",218.86,50.81,289.33,,,,405.46,94.13,536.01,,,
844,844,2016,IL,0.388,0.342,0.2999637749135,314.91,51.0,437.0,921.18,Midwest,226.115,0.007290312875,"$1,600; $440 outside HQ",234.39,37.96,325.26,226.95,36.75,314.94,393.8,63.78,546.47,317.21,51.37,440.19
846,846,2016,KS,0.525,0.473,0.22935896670745,370.51,118.0,474.0,783.63,Midwest,226.115,0.0092881699225,30 x WBA; wages in 2 qtrs,275.77,87.83,352.8,261.83,83.39,334.97,463.33,147.56,592.74,373.95,119.1,478.4
847,847,2016,KY,0.469,0.422,0.2242122293317,325.99,39.0,415.0,772.36,South,232.692,,1½ x HQW; 8 x WBA in last 2 qtrs; $750 outside HQ,234.24,28.02,298.2,,,,415.27,49.68,528.66,,,
848,848,2016,LA,0.354,0.294,0.12160858469756,216.87,10.0,247.0,737.16,South,232.692,0.02613968575,"$1,200 total BPW; wages in 2 qtrs; 1½ x HQW",155.83,7.19,177.48,151.36,6.98,172.38,276.27,12.74,314.65,222.54,10.26,253.46
849,849,2016,MA,0.463,0.427,0.46771674050116,460.19,37.0,722.0,1078.73,Northeast,254.85,0.005042726475,"30 x WBA; $3,900 minimum",323.95,26.05,508.25,319.74,25.71,501.65,566.61,45.56,888.97,462.51,37.19,725.64
851,851,2016,ME,0.502,0.46,0.28634437776828,316.92,69.0,397.0,688.85,Northeast,254.85,,2 x AWW in 2 different BP qtrs; total BPW = 6 x AWW,223.09,48.57,279.47,,,,390.21,84.96,488.81,,,
853,853,2016,MN,0.492,0.447,0.38905396180676,427.37,26.0,424.0,956.94,Midwest,226.115,0.020953211,5.3% of State AAW,318.1,19.35,315.59,298.76,18.18,296.4,534.43,32.51,530.22,436.32,26.54,432.88
856,856,2016,MT,0.483,0.463,0.36798211893986,342.55,139.0,487.0,740.26,West,247.705,,BPW = 1½ x HQW and total wages > 7% of AAW or BPW > 50% of AAW,241.73,98.09,343.67,,,,447.83,181.72,636.67,,,
857,857,2016,NC,0.388,0.345,0.10885239316572,249.4,15.0,350.0,723.63,South,232.692,-0.0004714264024999,6 x AWW; wages in 2 qtrs of BP,179.21,10.78,251.49,192.09,11.55,269.58,317.71,19.11,445.86,249.28,14.99,349.84
